Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Length_customer_yrs,Dependents,Total_Spent,Tot_Num_Purchases,Spent per purchase,Total_Accepted_Camp
1963,Graduation,Couple,50437.0,0,2,28,75.51,1.84,18.78,1.22,1.84,0.82,3,7,1,8,7,0,0,0,0,0,0,0,SP,59,9.7,2,490,16.0,30.62,0
1960,Graduation,Couple,70971.0,0,1,28,54.85,0.93,31.34,5.1,6.85,0.93,7,11,11,5,7,0,0,0,0,0,1,0,SP,62,9.78,1,1825,27.0,67.59,0
1977,Graduation,Single,37774.0,2,0,28,36.58,1.69,22.62,1.48,0.42,37.21,4,7,2,3,9,1,0,0,0,0,1,1,SP,45,9.82,2,473,12.0,39.42,1
1963,PhD,Couple,4023.0,1,1,29,55.56,0.0,11.11,11.11,11.11,11.11,15,0,0,0,19,0,0,0,0,0,0,0,SP,59,8.02,2,9,4.0,2.25,0
1966,Graduation,Single,33279.0,0,0,29,62.5,18.75,18.75,0.0,0.0,0.0,1,0,0,3,3,0,0,0,0,0,0,0,SP,56,8.05,0,16,3.0,5.33,0
1978,Graduation,Couple,42693.0,1,0,29,14.04,7.02,35.09,10.53,5.26,28.07,1,1,0,3,5,0,0,0,0,0,0,0,SP,44,8.07,1,57,4.0,14.25,0
1952,Master,Couple,70545.0,0,1,29,41.32,11.68,18.86,16.47,5.39,6.29,1,4,1,7,2,0,0,0,0,0,0,0,AUS,70,8.08,1,334,12.0,27.83,0
1957,Graduation,Widow,65486.0,0,1,29,48.32,3.75,24.65,7.3,13.21,2.76,1,4,2,10,2,0,0,0,0,0,0,0,AUS,65,8.14,1,507,16.0,31.69,0
1981,Master,Couple,77882.0,0,0,29,8.31,15.77,48.41,22.98,2.69,1.83,1,3,3,5,1,0,0,0,0,0,0,0,SA,41,8.17,0,818,11.0,74.36,0
1960,Graduation,Couple,78468.0,0,0,29,43.23,2.19,38.65,10.36,2.19,3.39,1,10,7,10,4,0,0,0,1,0,0,0,US,62,8.23,0,1004,27.0,37.19,1
1963,Graduation,Couple,77226.0,0,1,29,55.45,3.78,21.0,11.25,6.68,1.85,2,6,8,12,3,0,0,0,0,0,0,0,SP,59,8.34,1,1138,26.0,43.77,0
1991,Master,Single,90638.0,0,0,29,45.78,4.75,36.24,3.72,5.7,3.8,1,3,4,10,1,0,0,1,0,0,0,0,SP,31,8.38,0,2525,17.0,148.53,1
1991,Master,Single,90638.0,0,0,29,45.78,4.75,36.24,3.72,5.7,3.8,1,3,4,10,1,0,0,1,0,0,1,0,SA,31,8.38,0,2525,17.0,148.53,1
1948,Graduation,Couple,70666.0,0,0,29,36.99,3.72,34.11,11.06,11.34,2.79,1,7,4,4,4,0,0,0,0,0,0,0,AUS,74,8.57,0,1076,15.0,71.73,0
1959,2n Cycle,Divorced,59052.0,0,1,29,46.84,7.13,15.27,12.83,11.61,6.31,3,7,1,7,5,0,0,0,0,0,0,0,SA,63,8.62,1,491,15.0,32.73,0
1952,Basic,Couple,13084.0,0,0,29,6.9,0.0,24.14,10.34,24.14,34.48,1,1,0,3,6,0,0,0,0,0,0,0,US,70,8.66,0,29,4.0,7.25,0
1949,Graduation,Divorced,49160.0,0,1,29,51.69,8.9,18.22,10.59,4.24,6.36,2,3,1,6,6,0,0,0,0,0,0,0,SP,73,8.7,1,236,10.0,23.6,0
1953,Graduation,Divorced,23272.0,0,0,29,41.3,6.52,13.04,8.7,4.35,26.09,1,1,0,3,4,0,0,0,0,0,0,0,SP,69,8.7,0,46,4.0,11.5,0
1963,Master,Divorced,49476.0,0,1,29,48.55,2.89,11.95,6.79,5.16,24.65,4,2,11,5,2,0,0,0,0,0,0,0,CA,59,9.03,1,795,18.0,44.17,0
1965,Master,Couple,62694.0,1,1,29,50.6,0.8,20.96,3.34,12.15,12.15,5,9,3,7,7,0,0,0,0,0,0,0,SP,57,9.04,2,749,19.0,39.42,0
1973,PhD,Couple,57906.0,0,1,29,60.6,2.74,29.68,2.49,0.75,3.74,3,4,2,8,4,0,0,0,0,0,0,0,IND,49,9.05,1,401,14.0,28.64,0
1982,Graduation,Couple,71853.0,0,0,29,31.16,9.4,35.94,12.27,8.44,2.79,1,2,8,6,1,0,0,0,0,0,0,0,SP,40,9.15,0,1149,16.0,71.81,0
1959,Graduation,Couple,65031.0,0,1,29,29.9,12.4,33.72,9.73,4.29,9.97,4,10,3,13,7,0,0,0,0,0,0,0,GER,63,9.29,1,863,26.0,33.19,0
1960,Graduation,Couple,30507.0,0,0,29,18.95,10.5,21.57,11.08,5.83,32.07,1,5,1,4,7,0,0,0,0,0,0,0,SP,62,9.31,0,343,10.0,34.3,0
1970,Graduation,Couple,67419.0,0,1,29,57.51,5.71,23.93,6.19,3.81,2.86,4,9,4,8,5,0,0,0,0,0,0,0,CA,52,9.45,1,1471,21.0,70.05,0
1950,Graduation,Couple,59462.0,0,1,29,66.54,1.56,13.14,0.0,0.74,18.01,2,9,2,12,7,0,0,0,0,0,0,0,US,72,9.48,1,1088,23.0,47.3,0
1994,Graduation,Single,95529.0,0,0,29,38.69,1.46,44.72,12.56,1.36,1.21,1,7,3,7,3,0,0,1,0,0,1,0,SA,28,9.58,0,1990,17.0,117.06,1
1953,Graduation,Widow,53653.0,0,0,29,67.36,0.83,19.75,2.31,0.83,8.93,2,10,4,12,6,0,0,0,0,0,0,0,SP,69,9.65,0,1210,26.0,46.54,0
1980,Basic,Couple,25965.0,0,0,29,2.7,2.7,14.86,55.41,9.46,14.86,1,2,0,3,8,0,0,0,0,0,0,0,SP,42,9.81,0,74,5.0,14.8,0
1970,Graduation,Couple,22979.0,1,0,29,13.91,14.78,16.52,17.39,18.26,19.13,3,3,2,2,8,0,0,0,0,0,1,0,SP,52,9.82,1,115,7.0,16.43,0
1951,PhD,Single,64950.0,0,1,29,84.78,0.0,7.45,1.24,0.0,6.52,2,11,2,10,7,0,1,0,0,0,0,0,SA,71,9.88,1,966,23.0,42.0,1
1985,Graduation,Couple,44322.0,1,0,30,50.0,0.0,43.48,3.26,0.0,3.26,2,3,0,3,8,0,0,0,0,0,0,0,SA,37,8.04,1,92,6.0,15.33,0
1983,Graduation,Couple,30096.0,1,0,30,11.11,6.67,24.44,26.67,11.11,20.0,1,2,0,3,6,0,0,0,0,0,0,0,GER,39,8.11,1,45,5.0,9.0,0
1983,Graduation,Couple,30096.0,1,0,30,11.11,6.67,24.44,26.67,11.11,20.0,1,2,0,3,6,0,0,0,0,0,0,0,SP,39,8.11,1,45,5.0,9.0,0
1977,Graduation,Single,56628.0,0,1,30,62.94,0.66,10.78,0.92,2.23,22.47,2,7,6,5,5,1,0,0,0,0,0,0,CA,45,8.28,1,761,18.0,42.28,1
1977,2n Cycle,Couple,82326.0,0,0,30,41.56,6.29,33.41,7.04,3.59,8.11,1,5,10,6,2,0,1,1,1,0,1,0,SP,45,8.31,0,2257,21.0,107.48,3
1995,Graduation,Single,71163.0,0,0,30,29.48,1.77,38.75,14.37,11.04,4.58,1,3,8,12,1,0,0,0,0,0,0,0,GER,27,8.31,0,960,23.0,41.74,0
1978,Graduation,Divorced,71022.0,0,1,30,62.56,0.83,19.13,0.0,0.83,16.66,3,5,2,11,8,1,0,0,0,0,0,0,US,44,8.38,1,1453,18.0,80.72,1
1954,2n Cycle,Single,42607.0,0,1,30,44.57,8.29,16.0,8.57,9.14,13.43,2,3,2,7,3,0,0,0,0,0,0,0,SA,68,8.62,1,350,12.0,29.17,0
1975,Graduation,Couple,43057.0,0,1,30,80.08,0.75,16.54,0.0,0.75,1.88,4,4,2,5,5,0,0,0,0,0,0,0,SP,47,8.67,1,266,11.0,24.18,0
1975,Master,Couple,47808.0,0,1,30,54.91,0.45,11.61,0.89,0.0,32.14,2,3,2,3,7,1,0,0,0,0,0,0,SP,47,8.7,1,224,8.0,28.0,1
1987,Graduation,Single,29236.0,1,0,30,37.37,4.04,24.24,16.16,9.09,9.09,2,4,0,3,9,0,0,0,0,0,0,0,SP,35,8.73,1,99,7.0,14.14,0
1969,Graduation,Widow,40590.0,1,1,30,59.69,0.0,19.38,2.33,4.26,14.34,5,3,4,3,6,1,0,0,0,0,0,0,CA,53,8.75,2,258,10.0,25.8,1
1959,Master,Couple,77520.0,0,1,30,61.6,2.88,25.95,0.0,5.77,3.8,1,8,7,7,4,1,0,1,1,0,1,0,SP,63,8.84,1,1526,22.0,69.36,3
1981,Graduation,Couple,40211.0,1,1,30,58.62,1.15,8.05,2.3,1.15,28.74,2,2,1,2,8,1,0,0,0,0,0,0,SP,41,8.92,2,87,5.0,17.4,1
1973,PhD,Couple,63516.0,1,1,30,47.0,3.67,38.0,5.0,4.67,1.67,4,4,1,7,5,0,0,0,0,0,0,0,CA,49,8.99,2,300,12.0,25.0,0
1974,Graduation,Divorced,53034.0,1,1,30,35.79,3.36,43.85,3.36,2.46,11.19,8,6,1,7,8,0,0,0,0,0,0,0,US,48,9.09,2,447,14.0,31.93,0
1975,Master,Couple,22669.0,1,0,30,9.25,8.09,20.81,21.39,12.72,27.75,3,4,1,2,9,0,0,0,0,0,1,0,SP,47,9.11,1,173,7.0,24.71,0
1982,Graduation,Couple,79908.0,0,0,30,31.43,7.28,42.95,1.64,10.44,6.26,1,5,6,7,2,0,0,1,0,0,0,0,SP,40,9.24,0,1772,18.0,98.44,1
1986,PhD,Single,69867.0,0,0,30,21.19,0.0,55.35,3.57,14.05,5.84,1,3,5,8,1,0,0,0,1,0,1,0,SA,36,9.25,0,925,16.0,57.81,1
1966,Graduation,Divorced,70287.0,0,0,30,26.99,3.2,44.1,11.07,10.98,3.66,1,5,5,10,3,0,0,0,0,0,1,0,AUS,56,9.25,0,1093,20.0,54.65,0
1966,Graduation,Single,37070.0,1,1,30,53.35,1.62,31.64,0.92,3.46,9.01,9,5,1,8,7,0,0,0,0,0,1,0,SA,56,9.28,2,433,14.0,30.93,0
1966,Graduation,Single,37070.0,1,1,30,53.35,1.62,31.64,0.92,3.46,9.01,9,5,1,8,7,0,0,0,0,0,1,0,SP,56,9.28,2,433,14.0,30.93,0
1966,Master,Couple,38179.0,1,1,30,42.22,4.44,24.44,4.44,2.22,22.22,4,3,1,3,7,0,0,0,0,0,0,0,SA,56,9.3,2,90,7.0,12.86,0
1983,Graduation,Couple,39922.0,1,0,30,18.59,7.69,37.82,12.18,0.64,23.08,2,3,0,4,8,0,0,0,0,0,0,0,IND,39,9.38,1,156,7.0,22.29,0
1983,Graduation,Couple,39922.0,1,0,30,18.59,7.69,37.82,12.18,0.64,23.08,2,3,0,4,8,0,0,0,0,0,0,0,GER,39,9.38,1,156,7.0,22.29,0
1983,Graduation,Couple,39922.0,1,0,30,18.59,7.69,37.82,12.18,0.64,23.08,2,3,0,4,8,0,0,0,0,0,0,0,SA,39,9.38,1,156,7.0,22.29,0
1963,Master,Single,64191.0,0,1,30,50.91,1.82,22.55,18.3,4.61,1.82,3,5,3,13,3,0,0,0,0,0,0,0,SP,59,9.44,1,825,21.0,39.29,0
1975,2n Cycle,Single,41658.0,1,1,30,11.11,5.56,16.67,20.83,5.56,40.28,2,1,1,2,4,0,0,0,0,0,0,0,AUS,47,9.64,2,72,4.0,18.0,0
1976,Graduation,Divorced,40780.0,0,1,30,60.74,7.16,18.83,3.45,0.8,9.02,4,7,1,5,9,0,0,0,0,0,0,0,CA,46,9.81,1,377,13.0,29.0,0
1979,Graduation,Couple,77568.0,0,1,30,56.06,0.0,18.05,10.57,8.11,7.2,1,10,2,8,5,0,1,1,1,0,0,0,SP,43,9.85,1,2194,20.0,109.7,3
1985,Graduation,Single,66503.0,1,0,30,22.69,15.96,31.92,16.21,0.75,12.47,2,4,3,6,3,0,0,0,0,0,0,0,SP,37,9.88,1,401,13.0,30.85,0
1986,Graduation,Couple,83512.0,0,0,31,49.14,2.83,38.71,3.71,0.93,4.68,1,4,7,10,1,1,0,1,1,1,1,0,SP,36,8.04,0,2157,21.0,102.71,4
1964,PhD,Couple,31686.0,1,1,31,64.71,0.0,29.41,0.0,0.0,5.88,2,1,0,3,6,0,0,0,0,0,0,0,SA,58,8.07,2,17,4.0,4.25,0
1976,Graduation,Couple,71322.0,0,1,31,34.57,6.86,35.43,6.86,4.29,12.0,1,4,1,7,2,0,0,0,0,0,0,0,AUS,46,8.16,1,350,12.0,29.17,0
1988,Graduation,Single,27938.0,1,0,31,44.83,0.0,27.59,6.9,3.45,17.24,1,1,0,4,3,0,0,0,0,0,0,0,AUS,34,8.18,1,29,5.0,5.8,0
1951,Graduation,Divorced,22263.0,1,1,31,80.95,0.0,9.52,0.0,0.0,9.52,2,1,0,3,6,0,0,0,0,0,0,1,SP,71,8.25,2,21,4.0,5.25,0
1956,Graduation,Couple,34633.0,2,1,31,53.33,6.67,33.33,0.0,0.0,6.67,1,1,0,2,6,0,0,0,0,0,0,0,SA,66,8.44,3,15,3.0,5.0,0
1981,Graduation,Couple,42162.0,1,0,31,31.72,4.83,40.69,1.38,2.76,18.62,2,3,1,3,6,1,0,0,0,0,1,0,SP,41,8.61,1,145,7.0,20.71,1
1976,PhD,Couple,162397.0,1,1,31,79.44,0.93,14.95,1.87,0.93,1.87,0,0,0,1,1,0,0,0,0,0,0,0,SP,46,9.08,2,107,1.0,107.0,0
1978,Graduation,Widow,54162.0,1,1,31,11.9,14.29,23.81,14.29,11.9,23.81,1,1,0,3,4,0,0,0,0,0,0,0,SP,44,9.29,2,42,4.0,10.5,0
1955,2n Cycle,Divorced,41769.0,0,1,31,57.97,5.57,25.14,6.14,0.0,5.18,6,8,1,7,8,0,0,0,0,0,0,0,IND,67,9.38,1,521,16.0,32.56,0
1981,PhD,Couple,44953.0,0,0,31,71.3,1.67,13.03,1.08,0.78,12.14,1,7,3,13,6,1,0,0,0,0,0,0,GER,41,9.53,0,1021,23.0,44.39,1
1978,PhD,Couple,37717.0,1,0,31,36.0,0.0,24.0,16.0,4.0,20.0,1,1,0,2,9,0,0,0,0,0,0,0,SA,44,9.6,1,25,3.0,8.33,0
1978,PhD,Couple,37717.0,1,0,31,36.0,0.0,24.0,16.0,4.0,20.0,1,1,0,2,9,0,0,0,0,0,0,0,SP,44,9.6,1,25,3.0,8.33,0
1970,Graduation,Couple,40548.0,0,1,31,91.67,0.0,4.17,1.67,0.0,2.5,2,2,1,4,5,0,1,0,0,0,0,0,AUS,52,9.72,1,120,7.0,17.14,1
1975,2n Cycle,Divorced,67893.0,0,1,31,71.46,2.81,14.27,4.92,1.81,4.72,2,3,2,9,8,0,0,0,0,0,0,0,SA,47,9.75,1,995,14.0,71.07,0
1953,Graduation,Single,69267.0,0,0,31,47.58,2.69,30.52,5.81,4.46,8.93,2,3,4,5,7,0,0,0,0,0,1,0,SA,69,9.77,0,1635,12.0,136.25,0
1976,Basic,Divorced,9548.0,1,0,31,0.0,3.45,10.34,34.48,20.69,31.03,2,1,0,3,8,0,0,0,0,0,0,0,CA,46,9.9,1,29,4.0,7.25,0
1958,Graduation,Single,68281.0,0,0,31,60.12,6.77,25.2,2.54,2.9,2.48,1,2,9,13,5,0,0,0,0,0,1,0,SP,64,9.9,0,1655,24.0,68.96,0
1960,2n Cycle,Couple,92556.0,0,0,32,39.03,14.49,27.87,14.57,1.82,2.22,0,3,5,13,0,0,0,0,0,0,0,0,SP,62,8.2,0,1263,21.0,60.14,0
1979,Graduation,Single,48526.0,1,0,32,17.04,12.59,17.04,31.85,14.81,6.67,1,2,1,4,3,0,0,0,0,0,0,0,SP,43,8.52,1,135,7.0,19.29,0
1991,Graduation,Single,90273.0,0,0,32,35.36,6.48,42.84,6.03,3.72,5.58,1,5,6,7,2,0,1,1,1,0,1,0,SP,31,8.55,0,1991,18.0,110.61,3
1981,2n Cycle,Couple,19414.0,1,0,32,6.25,9.38,37.5,9.38,15.62,21.88,1,1,0,3,8,0,0,0,0,0,0,0,CA,41,8.71,1,32,4.0,8.0,0
1958,PhD,Single,79761.0,0,1,32,68.6,0.83,20.5,2.48,5.79,1.82,1,5,2,11,3,0,0,0,0,0,0,0,SA,64,8.74,1,605,18.0,33.61,0
1951,PhD,Couple,53312.0,0,0,32,86.69,0.0,4.32,0.0,0.0,8.99,1,5,1,5,7,0,0,0,0,0,0,0,SP,71,8.89,0,278,11.0,25.27,0
1982,2n Cycle,Couple,41039.0,0,0,32,7.28,2.36,29.34,38.33,13.06,9.64,1,8,1,5,8,0,0,0,0,0,0,0,US,40,8.93,0,467,14.0,33.36,0
1961,Graduation,Couple,88347.0,0,0,32,49.62,8.41,26.23,3.64,6.52,5.58,1,4,7,9,1,0,0,0,1,0,0,0,SP,61,8.99,0,2116,20.0,105.8,1
1983,PhD,Couple,50150.0,0,0,32,32.93,11.22,22.44,15.85,14.88,2.68,2,5,2,7,5,0,0,0,0,0,0,0,CA,39,9.03,0,410,14.0,29.29,0
1983,PhD,Couple,50150.0,0,0,32,32.93,11.22,22.44,15.85,14.88,2.68,2,5,2,7,5,0,0,0,0,0,0,0,SP,39,9.03,0,410,14.0,29.29,0
1971,Graduation,Single,10245.0,1,0,32,9.76,17.07,17.07,14.63,9.76,31.71,3,1,2,2,5,0,0,0,0,0,0,0,SP,51,9.13,1,41,5.0,8.2,0
1985,PhD,Couple,33454.0,1,0,32,44.97,5.92,33.14,1.78,0.59,13.61,2,4,0,4,8,0,0,0,0,0,0,0,US,37,9.15,1,169,8.0,21.12,0
1952,Graduation,Single,40887.0,1,1,32,31.06,2.48,27.33,6.21,6.21,26.71,3,3,1,3,9,0,0,0,0,0,1,0,SP,70,9.15,2,161,7.0,23.0,0
1975,Graduation,Couple,55914.0,0,1,32,30.48,4.76,28.89,9.44,8.02,18.41,4,11,6,8,7,0,0,0,0,0,0,0,US,47,9.17,1,1260,25.0,50.4,0
1983,Graduation,Couple,37292.0,1,0,32,59.78,0.0,18.7,2.17,5.0,14.35,5,6,3,5,8,0,0,0,0,0,0,0,SP,39,9.2,1,460,14.0,32.86,0
1971,Graduation,Couple,52914.0,0,1,32,44.17,1.74,7.65,5.22,1.74,39.48,2,7,3,3,7,1,0,0,0,0,0,0,CA,51,9.48,1,575,13.0,44.23,1
1972,2n Cycle,Couple,24884.0,1,0,32,15.79,31.58,36.84,0.0,0.0,15.79,1,0,0,3,7,0,0,0,0,0,0,0,SP,50,9.59,1,19,3.0,6.33,0
1970,Graduation,Single,67384.0,0,1,32,64.23,2.68,11.74,10.6,3.56,7.18,2,7,8,5,5,0,1,0,0,0,0,0,SP,52,9.64,1,1490,20.0,74.5,1
1960,Graduation,Couple,51651.0,0,1,32,67.67,1.39,5.31,3.0,1.39,21.25,4,6,2,5,8,0,0,0,0,0,0,0,AUS,62,9.65,1,433,13.0,33.31,0
1980,Graduation,Couple,82497.0,0,0,32,40.49,6.72,29.86,11.26,1.09,10.58,1,2,7,9,4,0,0,1,0,0,0,0,SA,42,9.67,0,1919,18.0,106.61,1
1963,2n Cycle,Couple,32632.0,0,0,32,10.94,26.22,23.78,26.56,3.3,9.2,2,4,4,8,5,0,0,0,0,0,0,0,SP,59,9.91,0,576,16.0,36.0,0
1963,Master,Couple,33562.0,1,2,33,41.18,23.53,23.53,0.0,5.88,5.88,3,2,0,4,4,0,0,0,0,0,0,0,IND,59,8.02,3,51,6.0,8.5,0
1967,Graduation,Single,79146.0,1,1,33,43.44,2.84,39.54,3.72,7.62,2.84,2,8,1,8,6,0,0,0,0,0,0,0,GER,55,8.19,2,564,17.0,33.18,0
1967,Graduation,Single,79146.0,1,1,33,43.44,2.84,39.54,3.72,7.62,2.84,2,8,1,8,6,0,0,0,0,0,0,0,SP,55,8.19,2,564,17.0,33.18,0
1981,Master,Single,36143.0,1,0,33,63.16,0.0,5.26,0.0,0.0,31.58,1,0,1,2,3,0,0,0,0,0,0,0,SP,41,8.25,1,19,3.0,6.33,0
1973,Master,Couple,27159.0,1,1,33,80.95,0.0,14.29,0.0,0.0,4.76,2,1,0,3,6,0,0,0,0,0,0,0,SP,49,8.26,2,21,4.0,5.25,0
1960,Master,Couple,41275.0,1,2,33,39.34,6.56,36.07,0.0,3.28,14.75,4,3,1,3,5,0,0,0,0,0,0,0,CA,62,8.27,3,61,7.0,8.71,0
1965,2n Cycle,Couple,76800.0,0,0,33,26.99,4.06,39.78,5.46,11.08,12.64,1,4,4,7,1,0,0,0,0,0,0,0,IND,57,8.32,0,641,15.0,42.73,0
1987,Graduation,Couple,75794.0,0,0,33,44.83,9.51,37.16,3.75,1.9,2.85,1,7,5,12,3,0,0,0,1,0,0,0,SA,35,8.52,0,1682,24.0,70.08,1
1951,Graduation,Couple,30833.0,1,1,33,39.29,0.0,25.0,10.71,3.57,21.43,2,1,0,3,5,0,0,0,0,0,0,0,SP,71,8.96,2,28,4.0,7.0,0
1949,PhD,Single,26518.0,1,1,33,35.09,1.75,49.12,5.26,5.26,3.51,3,2,0,3,8,0,0,0,0,0,1,0,US,73,9.23,2,57,5.0,11.4,0
1981,Graduation,Single,91065.0,0,0,33,55.77,7.73,7.33,12.14,9.29,7.73,1,7,9,9,3,0,0,1,1,0,1,0,SP,41,9.35,0,1474,25.0,58.96,2
1962,Master,Single,45183.0,0,0,33,69.52,0.95,19.05,3.81,2.86,3.81,1,4,1,7,7,0,1,0,0,0,0,0,CA,60,9.44,0,315,12.0,26.25,1
1950,Graduation,Couple,48070.0,0,1,33,74.01,2.78,16.47,1.19,1.79,3.77,3,8,2,6,7,0,0,0,0,0,0,1,SP,72,9.46,1,504,16.0,31.5,0
1971,Graduation,Widow,30372.0,1,1,33,34.09,0.0,27.27,15.91,6.82,15.91,3,2,0,3,7,0,0,0,0,0,0,0,SP,51,9.52,2,44,5.0,8.8,0
1975,2n Cycle,Couple,57036.0,0,1,33,77.4,2.84,14.47,1.26,0.93,3.11,4,6,3,13,9,1,0,0,0,0,0,0,IND,47,9.55,1,1513,22.0,68.77,1
1970,Graduation,Widow,66731.0,0,1,33,36.05,15.45,18.85,5.64,10.3,13.7,4,4,3,6,3,0,0,0,0,0,0,0,SP,52,9.8,1,1029,13.0,79.15,0
1970,PhD,Divorced,35682.0,1,0,34,40.35,0.0,14.04,10.53,3.51,31.58,1,1,1,3,2,0,0,0,0,0,0,0,AUS,52,8.01,1,57,5.0,11.4,0
1989,Master,Divorced,10979.0,0,0,34,26.67,13.33,33.33,6.67,6.67,13.33,2,3,0,3,5,0,0,0,0,0,0,0,AUS,33,8.11,0,30,6.0,5.0,0
1989,Master,Divorced,10979.0,0,0,34,26.67,13.33,33.33,6.67,6.67,13.33,2,3,0,3,5,0,0,0,0,0,0,0,SP,33,8.11,0,30,6.0,5.0,0
1965,PhD,Divorced,57912.0,0,1,34,87.45,0.0,8.73,0.0,0.0,3.82,5,8,3,12,5,0,1,0,0,0,0,0,SA,57,8.29,1,916,23.0,39.83,1
1972,Graduation,Couple,36026.0,2,1,34,32.79,6.56,16.39,9.84,6.56,27.87,2,2,0,3,6,0,0,0,0,0,0,0,AUS,50,8.29,3,61,5.0,12.2,0
1971,Graduation,Couple,35788.0,1,1,34,52.27,4.55,25.0,6.82,2.27,9.09,2,2,0,3,6,0,0,0,0,0,0,0,CA,51,8.44,2,44,5.0,8.8,0
1959,Graduation,Couple,42243.0,1,1,34,87.27,0.0,3.64,0.0,0.0,9.09,2,2,0,3,7,0,0,0,0,0,0,0,SA,63,8.55,2,55,5.0,11.0,0
1956,Graduation,Divorced,46086.0,0,1,34,71.14,2.33,9.33,2.04,0.58,14.58,4,3,1,8,4,0,0,0,0,0,0,0,SP,66,8.66,1,343,12.0,28.58,0
1978,Master,Couple,61346.0,1,0,34,56.83,5.86,16.99,4.35,1.62,14.36,1,5,7,10,3,0,0,0,0,0,0,0,IND,44,8.73,1,989,22.0,44.95,0
1971,Master,Single,33316.0,1,1,34,60.31,0.76,23.66,3.05,3.05,9.16,3,2,1,4,6,0,0,0,0,0,0,0,US,51,8.74,2,131,7.0,18.71,0
1971,Master,Single,33316.0,1,1,34,60.31,0.76,23.66,3.05,3.05,9.16,3,2,1,4,6,0,0,0,0,0,0,0,SP,51,8.74,2,131,7.0,18.71,0
1987,Basic,Single,21063.0,1,0,34,1.69,16.95,18.64,32.2,5.08,25.42,2,2,0,3,6,0,0,0,0,0,0,0,SP,35,8.76,1,59,5.0,11.8,0
1970,Graduation,Single,33697.0,1,0,34,14.29,10.71,25.0,0.0,10.71,39.29,1,1,0,2,7,1,0,0,0,0,0,0,GER,52,8.79,1,28,3.0,9.33,1
1978,2n Cycle,Couple,25804.0,1,0,34,14.55,12.73,16.36,23.64,10.91,21.82,2,2,0,3,8,0,0,0,0,0,0,0,CA,44,8.83,1,55,5.0,11.0,0
1977,Graduation,Couple,72117.0,0,1,34,65.89,1.86,15.94,6.06,5.59,4.66,1,9,7,9,5,0,0,0,0,0,0,0,SP,45,8.86,1,1073,25.0,42.92,0
1966,Graduation,Couple,61286.0,0,1,34,58.55,0.0,17.6,3.12,1.48,19.24,2,7,1,8,5,0,0,0,0,0,0,0,IND,56,8.91,1,608,16.0,38.0,0
1966,Graduation,Couple,61286.0,0,1,34,58.55,0.0,17.6,3.12,1.48,19.24,2,7,1,8,5,0,0,0,0,0,0,0,GER,56,8.91,1,608,16.0,38.0,0
1958,Graduation,Couple,65196.0,0,2,34,64.33,1.65,15.67,1.04,0.0,17.32,2,7,6,11,5,1,0,0,0,0,0,0,SP,64,8.93,2,1155,24.0,48.12,1
1971,Graduation,Divorced,55635.0,0,1,34,39.83,11.02,27.8,8.47,8.31,4.58,4,7,3,7,6,0,0,0,0,0,0,0,US,51,9.63,1,590,17.0,34.71,0
1981,Master,Couple,42021.0,1,0,34,68.59,0.87,23.73,1.22,0.87,4.71,5,10,1,6,9,1,0,0,0,0,0,0,SP,41,9.83,1,573,17.0,33.71,1
1972,Master,Couple,75251.0,0,0,34,38.15,5.87,48.94,5.13,0.95,0.95,1,7,6,5,5,0,0,0,0,0,1,0,GER,50,9.84,0,1890,18.0,105.0,0
1968,Graduation,Couple,35322.0,1,2,34,26.42,8.49,34.91,11.32,6.6,12.26,3,2,0,4,8,0,0,0,0,0,0,0,SP,54,9.86,3,106,6.0,17.67,0
1969,PhD,Couple,53374.0,0,1,34,84.21,0.94,9.49,1.22,0.94,3.2,6,4,2,9,9,1,0,0,0,0,1,0,CA,53,9.87,1,1064,15.0,70.93,1
1959,Graduation,Couple,87195.0,0,0,35,19.78,6.93,62.9,4.56,2.37,3.46,1,3,11,5,1,0,0,0,0,0,1,0,CA,63,8.15,0,1097,19.0,57.74,0
1981,2n Cycle,Single,42395.0,1,1,35,26.37,7.14,31.32,13.19,8.24,13.74,4,3,1,4,7,0,0,0,0,0,0,0,IND,41,8.24,2,182,8.0,22.75,0
1966,Graduation,Couple,82427.0,0,0,35,33.1,10.1,34.96,7.14,7.35,7.35,1,3,5,12,1,0,0,1,0,0,0,0,SP,56,8.3,0,1456,20.0,72.8,1
1969,Master,Couple,44602.0,1,1,35,57.19,0.68,30.48,0.0,0.0,11.64,6,6,1,4,8,0,0,0,0,0,0,0,IND,53,8.37,2,292,11.0,26.55,0
1951,Graduation,Couple,94642.0,0,0,35,39.76,6.47,36.05,4.79,6.47,6.47,0,5,7,9,1,0,0,1,1,0,0,0,SP,71,8.38,0,2211,21.0,105.29,2
1983,Graduation,Couple,28359.0,1,0,35,37.5,0.0,31.25,12.5,6.25,12.5,1,1,0,2,7,0,0,0,0,0,0,0,SA,39,8.68,1,16,3.0,5.33,0
